accident_id,location_id,location_name,latitude,longitude,accident_date,accident_time,day_of_week,weather_condition,road_type,traffic_density,vehicle_type,accident_severity,num_casualties
2050,42,Pundag,23.343891,85.272278,2021-03-26,18:18:00,Friday,Clear,Main Road,Medium,Two-Wheeler,Serious,1
2052,42,Pundag,23.343891,85.272278,2025-08-15,06:16:00,Friday,Rainy,Main Road,Low,Two-Wheeler,Minor,0
2106,42,Pundag,23.343891,85.272278,2024-09-09,09:10:00,Monday,Clear,Highway,Medium,Two-Wheeler,Serious,2
2199,42,Pundag,23.343891,85.272278,2025-02-14,08:41:00,Friday,Clear,Residential Road,Medium,Two-Wheeler,Serious,3
2207,42,Pundag,23.343891,85.272278,2021-03-23,09:35:00,Tuesday,Clear,Residential Road,High,Auto-Rickshaw,Serious,3
2261,42,Pundag,23.343891,85.272278,2024-06-02,13:00:00,Sunday,Foggy,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
2272,42,Pundag,23.343891,85.272278,2024-03-14,07:15:00,Thursday,Clear,Main Road,High,Two-Wheeler,Serious,1
2291,42,Pundag,23.343891,85.272278,2025-07-12,19:09:00,Saturday,Clear,Residential Road,Medium,Car,Minor,0
2348,42,Pundag,23.343891,85.272278,2024-01-03,10:15:00,Wednesday,Clear,Chowk/Intersection,Low,Two-Wheeler,Minor,1
2370,42,Pundag,23.343891,85.272278,2023-04-08,09:21:00,Saturday,Clear,Main Road,Medium,Bus,Minor,1
2515,42,Pundag,23.343891,85.272278,2023-02-20,07:50:00,Monday,Foggy,Main Road,High,Car,Serious,2
2545,42,Pundag,23.343891,85.272278,2023-09-01,12:58:00,Friday,Rainy,Highway,Low,Auto-Rickshaw,Fatal,1
2621,42,Pundag,23.343891,85.272278,2022-12-31,09:46:00,Saturday,Clear,Highway,Low,Truck,Serious,1
2636,42,Pundag,23.343891,85.272278,2024-04-12,08:06:00,Friday,Rainy,Chowk/Intersection,High,Two-Wheeler,Minor,0
2678,42,Pundag,23.343891,85.272278,2022-01-05,12:00:00,Wednesday,Clear,Main Road,Low,Auto-Rickshaw,Minor,0
2729,42,Pundag,23.343891,85.272278,2024-09-07,10:18:00,Saturday,Rainy,Residential Road,Low,Two-Wheeler,Minor,0
2755,42,Pundag,23.343891,85.272278,2024-05-15,10:55:00,Wednesday,Clear,Main Road,Medium,Two-Wheeler,Minor,1
2912,42,Pundag,23.343891,85.272278,2023-09-23,18:19:00,Saturday,Clear,Highway,Medium,Car,Minor,1
2939,42,Pundag,23.343891,85.272278,2025-09-23,07:39:00,Tuesday,Clear,Residential Road,High,Two-Wheeler,Fatal,1
2941,42,Pundag,23.343891,85.272278,2025-08-05,09:18:00,Tuesday,Clear,Residential Road,Low,Auto-Rickshaw,Minor,0
2947,42,Pundag,23.343891,85.272278,2022-05-13,10:03:00,Friday,Clear,Residential Road,Medium,Car,Minor,0
2949,42,Pundag,23.343891,85.272278,2023-09-16,10:36:00,Saturday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0
2963,42,Pundag,23.343891,85.272278,2023-11-11,10:50:00,Saturday,Clear,Chowk/Intersection,High,Bus,Minor,1
2964,42,Pundag,23.343891,85.272278,2022-04-20,05:23:00,Wednesday,Rainy,Main Road,High,Two-Wheeler,Minor,0
3009,42,Pundag,23.343891,85.272278,2024-03-27,18:34:00,Wednesday,Clear,Highway,High,Two-Wheeler,Serious,3
3021,42,Pundag,23.343891,85.272278,2023-02-02,18:31:00,Thursday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Serious,2
3119,42,Pundag,23.343891,85.272278,2025-07-18,18:54:00,Friday,Clear,Chowk/Intersection,Low,Two-Wheeler,Fatal,1
3292,42,Pundag,23.343891,85.272278,2022-04-23,18:28:00,Saturday,Clear,Highway,High,Two-Wheeler,Serious,1
3355,42,Pundag,23.343891,85.272278,2023-01-08,07:51:00,Sunday,Rainy,Main Road,High,Two-Wheeler,Serious,1
3453,42,Pundag,23.343891,85.272278,2023-01-04,18:00:00,Wednesday,Clear,Main Road,High,Two-Wheeler,Minor,0
3526,42,Pundag,23.343891,85.272278,2025-04-18,17:08:00,Friday,Clear,Main Road,Medium,Bus,Serious,1
3566,42,Pundag,23.343891,85.272278,2023-04-11,16:11:00,Tuesday,Clear,Residential Road,Low,Two-Wheeler,Serious,3
3609,42,Pundag,23.343891,85.272278,2023-06-02,09:54:00,Friday,Rainy,Chowk/Intersection,Medium,Car,Fatal,1
3652,42,Pundag,23.343891,85.272278,2023-12-09,18:53:00,Saturday,Clear,Residential Road,Low,Auto-Rickshaw,Minor,0
3719,42,Pundag,23.343891,85.272278,2021-06-28,10:13:00,Monday,Clear,Residential Road,High,Two-Wheeler,Minor,1
3723,42,Pundag,23.343891,85.272278,2025-09-29,17:34:00,Monday,Clear,Highway,Low,Two-Wheeler,Serious,2
3736,42,Pundag,23.343891,85.272278,2022-07-02,18:35:00,Saturday,Clear,Main Road,Medium,Auto-Rickshaw,Minor,0
3738,42,Pundag,23.343891,85.272278,2021-01-11,18:52:00,Monday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Serious,2
3752,42,Pundag,23.343891,85.272278,2023-06-14,19:54:00,Wednesday,Clear,Chowk/Intersection,High,Car,Minor,0
3791,42,Pundag,23.343891,85.272278,2023-04-26,08:54:00,Wednesday,Clear,Chowk/Intersection,Medium,Auto-Rickshaw,Minor,0
3798,42,Pundag,23.343891,85.272278,2024-02-12,17:51:00,Monday,Rainy,Main Road,Medium,Two-Wheeler,Minor,0
3805,42,Pundag,23.343891,85.272278,2024-11-06,17:56:00,Wednesday,Rainy,Chowk/Intersection,High,Car,Minor,0
3897,42,Pundag,23.343891,85.272278,2021-01-03,11:33:00,Sunday,Clear,Highway,High,Car,Minor,1
3964,42,Pundag,23.343891,85.272278,2025-07-31,08:05:00,Thursday,Rainy,Chowk/Intersection,Low,Truck,Serious,1
4087,42,Pundag,23.343891,85.272278,2021-07-07,19:39:00,Wednesday,Clear,Chowk/Intersection,Medium,Bus,Serious,2
4128,42,Pundag,23.343891,85.272278,2024-04-11,05:10:00,Thursday,Clear,Highway,Low,Two-Wheeler,Fatal,1
4130,42,Pundag,23.343891,85.272278,2021-08-11,17:51:00,Wednesday,Clear,Residential Road,Low,Two-Wheeler,Minor,0
4139,42,Pundag,23.343891,85.272278,2025-05-07,16:47:00,Wednesday,Clear,Main Road,Medium,Car,Minor,1
4151,42,Pundag,23.343891,85.272278,2024-08-10,09:20:00,Saturday,Clear,Residential Road,Medium,Two-Wheeler,Serious,2
4165,42,Pundag,23.343891,85.272278,2022-01-06,15:51:00,Thursday,Clear,Main Road,High,Auto-Rickshaw,Fatal,3
4236,42,Pundag,23.343891,85.272278,2021-07-27,18:05:00,Tuesday,Clear,Main Road,Low,Two-Wheeler,Minor,1
4303,42,Pundag,23.343891,85.272278,2021-12-14,17:59:00,Tuesday,Rainy,Highway,High,Car,Fatal,1
4358,42,Pundag,23.343891,85.272278,2023-10-12,17:21:00,Thursday,Foggy,Chowk/Intersection,High,Car,Minor,0
4411,42,Pundag,23.343891,85.272278,2021-06-07,17:15:00,Monday,Clear,Residential Road,Medium,Car,Serious,2
4437,42,Pundag,23.343891,85.272278,2021-12-25,08:04:00,Saturday,Stormy,Chowk/Intersection,Medium,Two-Wheeler,Minor,1
4542,42,Pundag,23.343891,85.272278,2022-07-19,19:39:00,Tuesday,Stormy,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
4551,42,Pundag,23.343891,85.272278,2021-09-01,09:34:00,Wednesday,Clear,Residential Road,Medium,Auto-Rickshaw,Minor,1
4552,42,Pundag,23.343891,85.272278,2023-07-10,19:07:00,Monday,Clear,Residential Road,High,Car,Minor,0
4703,42,Pundag,23.343891,85.272278,2023-08-23,18:26:00,Wednesday,Clear,Chowk/Intersection,Medium,Car,Minor,0
4776,42,Pundag,23.343891,85.272278,2024-10-06,08:49:00,Sunday,Clear,Highway,Medium,Two-Wheeler,Minor,0
4802,42,Pundag,23.343891,85.272278,2024-10-29,19:47:00,Tuesday,Clear,Main Road,High,Auto-Rickshaw,Minor,0
4891,42,Pundag,23.343891,85.272278,2025-12-12,11:47:00,Friday,Clear,Chowk/Intersection,High,Two-Wheeler,Serious,1
4914,42,Pundag,23.343891,85.272278,2022-02-17,09:07:00,Thursday,Rainy,Chowk/Intersection,Low,Truck,Fatal,2
5077,42,Pundag,23.343891,85.272278,2023-06-19,20:02:00,Monday,Clear,Main Road,Medium,Two-Wheeler,Serious,1
5096,42,Pundag,23.343891,85.272278,2022-12-13,18:25:00,Tuesday,Rainy,Residential Road,Medium,Truck,Minor,0
5216,42,Pundag,23.343891,85.272278,2025-01-17,09:25:00,Friday,Clear,Residential Road,Low,Two-Wheeler,Minor,1
5241,42,Pundag,23.343891,85.272278,2024-09-13,10:43:00,Friday,Stormy,Main Road,High,Two-Wheeler,Fatal,4
5320,42,Pundag,23.343891,85.272278,2023-02-25,08:10:00,Saturday,Clear,Chowk/Intersection,High,Two-Wheeler,Fatal,1
5333,42,Pundag,23.343891,85.272278,2022-05-16,17:26:00,Monday,Clear,Main Road,Medium,Car,Minor,0
5405,42,Pundag,23.343891,85.272278,2021-01-27,20:56:00,Wednesday,Clear,Chowk/Intersection,Medium,Truck,Minor,1
5434,42,Pundag,23.343891,85.272278,2025-02-21,07:36:00,Friday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Fatal,4
5437,42,Pundag,23.343891,85.272278,2023-09-26,17:49:00,Tuesday,Clear,Main Road,Medium,Bus,Fatal,1
5465,42,Pundag,23.343891,85.272278,2023-11-25,05:21:00,Saturday,Clear,Highway,Medium,Two-Wheeler,Minor,0
5494,42,Pundag,23.343891,85.272278,2021-05-31,18:23:00,Monday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,1
5502,42,Pundag,23.343891,85.272278,2024-05-22,19:25:00,Wednesday,Clear,Main Road,High,Car,Minor,1
5511,42,Pundag,23.343891,85.272278,2023-10-11,07:00:00,Wednesday,Clear,Residential Road,Low,Two-Wheeler,Serious,2
5514,42,Pundag,23.343891,85.272278,2024-10-17,17:52:00,Thursday,Rainy,Chowk/Intersection,Medium,Car,Minor,0
5616,42,Pundag,23.343891,85.272278,2021-07-07,10:41:00,Wednesday,Rainy,Main Road,High,Car,Minor,0
5621,42,Pundag,23.343891,85.272278,2021-06-21,18:13:00,Monday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0
5731,42,Pundag,23.343891,85.272278,2023-03-07,06:56:00,Tuesday,Rainy,Highway,High,Two-Wheeler,Fatal,2
5757,42,Pundag,23.343891,85.272278,2023-04-16,18:51:00,Sunday,Clear,Main Road,High,Auto-Rickshaw,Minor,1
5765,42,Pundag,23.343891,85.272278,2021-11-25,17:54:00,Thursday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0
5781,42,Pundag,23.343891,85.272278,2025-04-29,08:08:00,Tuesday,Clear,Highway,High,Bus,Minor,0
5783,42,Pundag,23.343891,85.272278,2024-07-24,21:16:00,Wednesday,Clear,Residential Road,Low,Car,Minor,1
5802,42,Pundag,23.343891,85.272278,2021-02-03,18:26:00,Wednesday,Foggy,Chowk/Intersection,Low,Two-Wheeler,Fatal,1
5804,42,Pundag,23.343891,85.272278,2023-01-29,17:13:00,Sunday,Rainy,Chowk/Intersection,Medium,Car,Minor,0
5811,42,Pundag,23.343891,85.272278,2021-01-22,20:44:00,Friday,Clear,Residential Road,Medium,Two-Wheeler,Minor,0
5830,42,Pundag,23.343891,85.272278,2025-06-09,09:05:00,Monday,Clear,Highway,Low,Two-Wheeler,Fatal,2
5887,42,Pundag,23.343891,85.272278,2024-02-22,19:19:00,Thursday,Rainy,Highway,High,Two-Wheeler,Serious,2
5919,42,Pundag,23.343891,85.272278,2024-09-07,09:10:00,Saturday,Rainy,Chowk/Intersection,Low,Two-Wheeler,Minor,0
5948,42,Pundag,23.343891,85.272278,2024-12-24,17:17:00,Tuesday,Stormy,Chowk/Intersection,Medium,Car,Minor,1
5970,42,Pundag,23.343891,85.272278,2023-06-04,20:59:00,Sunday,Stormy,Chowk/Intersection,Medium,Auto-Rickshaw,Serious,1
6085,42,Pundag,23.343891,85.272278,2022-01-17,20:31:00,Monday,Rainy,Main Road,Low,Car,Minor,0
6086,42,Pundag,23.343891,85.272278,2022-11-21,09:22:00,Monday,Clear,Main Road,Medium,Auto-Rickshaw,Fatal,1
6109,42,Pundag,23.343891,85.272278,2022-10-18,07:06:00,Tuesday,Foggy,Main Road,Low,Bus,Serious,1
6199,42,Pundag,23.343891,85.272278,2022-12-08,17:16:00,Thursday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
6313,42,Pundag,23.343891,85.272278,2025-08-25,17:36:00,Monday,Clear,Highway,Medium,Two-Wheeler,Minor,0
6365,42,Pundag,23.343891,85.272278,2023-09-15,08:36:00,Friday,Rainy,Highway,Low,Two-Wheeler,Serious,1
6373,42,Pundag,23.343891,85.272278,2023-08-22,09:00:00,Tuesday,Clear,Main Road,Low,Two-Wheeler,Fatal,1
6394,42,Pundag,23.343891,85.272278,2025-03-07,10:00:00,Friday,Clear,Main Road,Low,Bus,Minor,0
6409,42,Pundag,23.343891,85.272278,2022-05-17,08:24:00,Tuesday,Rainy,Main Road,High,Auto-Rickshaw,Serious,1
6415,42,Pundag,23.343891,85.272278,2023-02-19,16:13:00,Sunday,Clear,Chowk/Intersection,Medium,Car,Serious,2
6439,42,Pundag,23.343891,85.272278,2022-12-21,21:38:00,Wednesday,Rainy,Chowk/Intersection,High,Two-Wheeler,Serious,1
6483,42,Pundag,23.343891,85.272278,2023-08-02,19:36:00,Wednesday,Clear,Chowk/Intersection,Low,Truck,Fatal,1
6486,42,Pundag,23.343891,85.272278,2025-03-24,16:40:00,Monday,Clear,Highway,Low,Two-Wheeler,Minor,0
6500,42,Pundag,23.343891,85.272278,2025-09-15,10:26:00,Monday,Foggy,Highway,High,Bus,Serious,1
6545,42,Pundag,23.343891,85.272278,2025-02-17,06:21:00,Monday,Clear,Chowk/Intersection,High,Truck,Fatal,1
6626,42,Pundag,23.343891,85.272278,2021-06-02,19:37:00,Wednesday,Clear,Chowk/Intersection,Medium,Car,Minor,0
6633,42,Pundag,23.343891,85.272278,2023-01-08,17:36:00,Sunday,Foggy,Highway,High,Two-Wheeler,Minor,0
6638,42,Pundag,23.343891,85.272278,2025-11-20,19:22:00,Thursday,Rainy,Highway,High,Auto-Rickshaw,Fatal,2
6642,42,Pundag,23.343891,85.272278,2022-04-27,18:40:00,Wednesday,Clear,Highway,High,Car,Minor,0
6650,42,Pundag,23.343891,85.272278,2022-09-01,08:53:00,Thursday,Clear,Main Road,Low,Two-Wheeler,Minor,1
6805,42,Pundag,23.343891,85.272278,2023-04-17,16:17:00,Monday,Clear,Highway,Medium,Two-Wheeler,Fatal,1
6822,42,Pundag,23.343891,85.272278,2023-06-28,19:22:00,Wednesday,Clear,Residential Road,High,Auto-Rickshaw,Serious,1
6873,42,Pundag,23.343891,85.272278,2021-12-11,10:15:00,Saturday,Clear,Chowk/Intersection,High,Car,Minor,0
6917,42,Pundag,23.343891,85.272278,2023-03-02,19:23:00,Thursday,Rainy,Chowk/Intersection,High,Car,Minor,0
7036,42,Pundag,23.343891,85.272278,2021-03-22,18:20:00,Monday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,0
7038,42,Pundag,23.343891,85.272278,2025-05-01,07:05:00,Thursday,Rainy,Residential Road,Medium,Car,Minor,0
7082,42,Pundag,23.343891,85.272278,2024-06-29,09:23:00,Saturday,Clear,Chowk/Intersection,Low,Car,Minor,0
7201,42,Pundag,23.343891,85.272278,2024-09-17,18:47:00,Tuesday,Stormy,Highway,Medium,Two-Wheeler,Serious,2
7286,42,Pundag,23.343891,85.272278,2021-04-26,08:04:00,Monday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0
7288,42,Pundag,23.343891,85.272278,2022-01-05,10:41:00,Wednesday,Clear,Highway,High,Two-Wheeler,Minor,0
7290,42,Pundag,23.343891,85.272278,2023-03-02,17:06:00,Thursday,Rainy,Main Road,High,Two-Wheeler,Serious,2
7329,42,Pundag,23.343891,85.272278,2023-07-11,15:57:00,Tuesday,Clear,Residential Road,Low,Bus,Minor,0
7362,42,Pundag,23.343891,85.272278,2021-02-09,11:48:00,Tuesday,Clear,Highway,High,Car,Minor,1
7383,42,Pundag,23.343891,85.272278,2024-09-15,12:13:00,Sunday,Stormy,Chowk/Intersection,Medium,Car,Minor,0
7425,42,Pundag,23.343891,85.272278,2022-07-23,16:59:00,Saturday,Clear,Main Road,High,Car,Minor,0
7461,42,Pundag,23.343891,85.272278,2021-07-01,10:55:00,Thursday,Clear,Main Road,High,Car,Serious,1
7590,42,Pundag,23.343891,85.272278,2024-01-15,19:44:00,Monday,Stormy,Highway,Medium,Auto-Rickshaw,Serious,3
7605,42,Pundag,23.343891,85.272278,2023-08-26,19:38:00,Saturday,Foggy,Main Road,Low,Two-Wheeler,Minor,0
7643,42,Pundag,23.343891,85.272278,2023-01-28,07:03:00,Saturday,Foggy,Residential Road,High,Car,Minor,0
7651,42,Pundag,23.343891,85.272278,2024-09-20,08:47:00,Friday,Clear,Main Road,Medium,Truck,Minor,0
7684,42,Pundag,23.343891,85.272278,2022-12-28,12:32:00,Wednesday,Clear,Chowk/Intersection,Low,Car,Minor,1
7722,42,Pundag,23.343891,85.272278,2022-01-01,07:17:00,Saturday,Foggy,Chowk/Intersection,High,Two-Wheeler,Minor,1
7775,42,Pundag,23.343891,85.272278,2024-03-28,09:03:00,Thursday,Rainy,Chowk/Intersection,Medium,Auto-Rickshaw,Minor,1
7798,42,Pundag,23.343891,85.272278,2025-07-28,09:56:00,Monday,Clear,Main Road,High,Two-Wheeler,Minor,0
7834,42,Pundag,23.343891,85.272278,2021-04-27,16:45:00,Tuesday,Rainy,Chowk/Intersection,Low,Car,Minor,1
7915,42,Pundag,23.343891,85.272278,2022-11-19,17:09:00,Saturday,Clear,Chowk/Intersection,High,Two-Wheeler,Serious,2
7950,42,Pundag,23.343891,85.272278,2025-05-17,08:32:00,Saturday,Clear,Chowk/Intersection,Low,Two-Wheeler,Serious,1
7994,42,Pundag,23.343891,85.272278,2023-05-07,17:35:00,Sunday,Clear,Main Road,High,Auto-Rickshaw,Serious,1
34,43,Meur More,23.423,85.34,2024-12-06,17:25:00,Friday,Clear,Chowk/Intersection,High,Bus,Minor,0
99,43,Meur More,23.423,85.34,2022-12-20,19:15:00,Tuesday,Clear,Chowk/Intersection,Low,Two-Wheeler,Minor,0
201,43,Meur More,23.423,85.34,2024-07-01,19:06:00,Monday,Clear,Main Road,High,Car,Fatal,1
221,43,Meur More,23.423,85.34,2024-06-11,19:00:00,Tuesday,Rainy,Chowk/Intersection,High,Two-Wheeler,Serious,2
322,43,Meur More,23.423,85.34,2025-10-14,06:04:00,Tuesday,Clear,Main Road,High,Car,Minor,1
347,43,Meur More,23.423,85.34,2021-06-23,08:54:00,Wednesday,Clear,Main Road,High,Two-Wheeler,Serious,1
351,43,Meur More,23.423,85.34,2025-11-09,06:46:00,Sunday,Rainy,Residential Road,High,Car,Minor,1
355,43,Meur More,23.423,85.34,2024-01-17,09:36:00,Wednesday,Clear,Main Road,Medium,Car,Minor,0
357,43,Meur More,23.423,85.34,2022-06-26,18:28:00,Sunday,Clear,Main Road,Medium,Truck,Fatal,1
542,43,Meur More,23.423,85.34,2023-12-30,15:28:00,Saturday,Rainy,Main Road,Medium,Two-Wheeler,Fatal,1
574,43,Meur More,23.423,85.34,2021-11-17,08:25:00,Wednesday,Foggy,Highway,Medium,Two-Wheeler,Minor,0
631,43,Meur More,23.423,85.34,2025-11-21,09:35:00,Friday,Clear,Main Road,High,Auto-Rickshaw,Serious,1
641,43,Meur More,23.423,85.34,2025-01-17,17:00:00,Friday,Rainy,Chowk/Intersection,High,Two-Wheeler,Minor,1
722,43,Meur More,23.423,85.34,2022-06-10,18:45:00,Friday,Clear,Residential Road,Medium,Two-Wheeler,Minor,1
752,43,Meur More,23.423,85.34,2022-10-09,19:53:00,Sunday,Clear,Main Road,Low,Two-Wheeler,Minor,0
770,43,Meur More,23.423,85.34,2021-06-02,09:04:00,Wednesday,Rainy,Chowk/Intersection,High,Bus,Minor,1
787,43,Meur More,23.423,85.34,2023-04-06,10:57:00,Thursday,Clear,Main Road,High,Two-Wheeler,Fatal,2
825,43,Meur More,23.423,85.34,2022-06-09,08:20:00,Thursday,Clear,Residential Road,High,Car,Minor,1
840,43,Meur More,23.423,85.34,2023-03-26,16:01:00,Sunday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,1
903,43,Meur More,23.423,85.34,2023-02-11,17:25:00,Saturday,Clear,Chowk/Intersection,High,Bus,Minor,1
936,43,Meur More,23.423,85.34,2024-01-14,17:56:00,Sunday,Stormy,Main Road,High,Two-Wheeler,Minor,0
947,43,Meur More,23.423,85.34,2025-03-05,21:17:00,Wednesday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Serious,1
949,43,Meur More,23.423,85.34,2025-06-29,17:07:00,Sunday,Rainy,Residential Road,Medium,Car,Minor,0
952,43,Meur More,23.423,85.34,2025-04-10,20:05:00,Thursday,Clear,Main Road,Low,Two-Wheeler,Minor,0
953,43,Meur More,23.423,85.34,2021-01-25,19:12:00,Monday,Clear,Main Road,High,Bus,Serious,2
1004,43,Meur More,23.423,85.34,2025-10-14,19:15:00,Tuesday,Rainy,Chowk/Intersection,High,Two-Wheeler,Minor,0
1055,43,Meur More,23.423,85.34,2023-01-01,09:15:00,Sunday,Clear,Main Road,Medium,Car,Fatal,1
1108,43,Meur More,23.423,85.34,2025-07-27,21:58:00,Sunday,Rainy,Residential Road,High,Two-Wheeler,Minor,0
1122,43,Meur More,23.423,85.34,2021-01-07,20:43:00,Thursday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0
1293,43,Meur More,23.423,85.34,2021-08-08,06:16:00,Sunday,Clear,Residential Road,High,Car,Minor,0
1353,43,Meur More,23.423,85.34,2021-12-06,08:17:00,Monday,Clear,Highway,Medium,Car,Serious,1
1419,43,Meur More,23.423,85.34,2021-06-24,17:48:00,Thursday,Clear,Chowk/Intersection,Medium,Auto-Rickshaw,Serious,1
1428,43,Meur More,23.423,85.34,2025-04-06,09:26:00,Sunday,Clear,Main Road,Low,Car,Minor,0
1471,43,Meur More,23.423,85.34,2024-09-26,16:06:00,Thursday,Clear,Residential Road,Low,Two-Wheeler,Minor,1
1495,43,Meur More,23.423,85.34,2022-08-09,05:34:00,Tuesday,Clear,Chowk/Intersection,Medium,Car,Serious,2
1571,43,Meur More,23.423,85.34,2022-03-22,20:33:00,Tuesday,Rainy,Highway,Medium,Two-Wheeler,Fatal,1
1580,43,Meur More,23.423,85.34,2023-10-17,19:07:00,Tuesday,Rainy,Highway,High,Two-Wheeler,Fatal,1
1635,43,Meur More,23.423,85.34,2025-10-25,09:22:00,Saturday,Clear,Main Road,Low,Car,Minor,1
1661,43,Meur More,23.423,85.34,2025-11-01,09:16:00,Saturday,Clear,Chowk/Intersection,Medium,Car,Serious,1
1687,43,Meur More,23.423,85.34,2024-09-20,07:32:00,Friday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Fatal,2
1717,43,Meur More,23.423,85.34,2023-09-15,10:06:00,Friday,Clear,Highway,Medium,Two-Wheeler,Serious,2
1724,43,Meur More,23.423,85.34,2023-07-07,10:39:00,Friday,Clear,Main Road,High,Two-Wheeler,Fatal,1
1768,43,Meur More,23.423,85.34,2023-12-04,19:11:00,Monday,Clear,Main Road,Medium,Car,Serious,1
1781,43,Meur More,23.423,85.34,2025-09-16,17:46:00,Tuesday,Clear,Main Road,Low,Bus,Fatal,2
1816,43,Meur More,23.423,85.34,2025-06-21,10:31:00,Saturday,Rainy,Main Road,High,Car,Fatal,1
1834,43,Meur More,23.423,85.34,2025-11-08,19:26:00,Saturday,Clear,Chowk/Intersection,Low,Car,Minor,0
1944,43,Meur More,23.423,85.34,2025-02-21,08:51:00,Friday,Rainy,Highway,Medium,Two-Wheeler,Serious,3
2012,43,Meur More,23.423,85.34,2021-10-18,17:56:00,Monday,Clear,Main Road,High,Two-Wheeler,Serious,1
2028,43,Meur More,23.423,85.34,2021-12-12,17:11:00,Sunday,Clear,Chowk/Intersection,High,Car,Minor,1
2053,43,Meur More,23.423,85.34,2022-08-24,18:23:00,Wednesday,Clear,Highway,High,Two-Wheeler,Fatal,1
2070,43,Meur More,23.423,85.34,2025-10-23,07:36:00,Thursday,Rainy,Main Road,Medium,Auto-Rickshaw,Minor,1
2092,43,Meur More,23.423,85.34,2021-07-30,06:54:00,Friday,Rainy,Chowk/Intersection,High,Car,Minor,0
2126,43,Meur More,23.423,85.34,2021-01-10,14:18:00,Sunday,Rainy,Chowk/Intersection,High,Car,Fatal,1
2176,43,Meur More,23.423,85.34,2023-12-31,10:08:00,Sunday,Rainy,Main Road,High,Two-Wheeler,Serious,1
2193,43,Meur More,23.423,85.34,2022-02-07,07:04:00,Monday,Clear,Main Road,Low,Truck,Serious,1
2242,43,Meur More,23.423,85.34,2024-05-12,18:55:00,Sunday,Clear,Residential Road,High,Two-Wheeler,Fatal,4
2269,43,Meur More,23.423,85.34,2021-08-21,17:04:00,Saturday,Clear,Main Road,Medium,Bus,Serious,1
2275,43,Meur More,23.423,85.34,2024-12-04,06:25:00,Wednesday,Clear,Chowk/Intersection,High,Car,Minor,0
2276,43,Meur More,23.423,85.34,2024-10-27,11:05:00,Sunday,Clear,Residential Road,High,Auto-Rickshaw,Minor,0
2329,43,Meur More,23.423,85.34,2022-07-24,12:58:00,Sunday,Rainy,Chowk/Intersection,High,Two-Wheeler,Minor,1
2346,43,Meur More,23.423,85.34,2021-01-29,19:18:00,Friday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,1
2430,43,Meur More,23.423,85.34,2024-01-04,10:30:00,Thursday,Clear,Main Road,High,Two-Wheeler,Minor,0
2491,43,Meur More,23.423,85.34,2024-02-09,08:43:00,Friday,Clear,Main Road,Low,Truck,Minor,0
2602,43,Meur More,23.423,85.34,2021-04-12,18:41:00,Monday,Clear,Chowk/Intersection,Low,Two-Wheeler,Minor,1
2627,43,Meur More,23.423,85.34,2021-03-20,20:44:00,Saturday,Clear,Highway,High,Two-Wheeler,Minor,0
2728,43,Meur More,23.423,85.34,2024-06-27,08:59:00,Thursday,Clear,Main Road,High,Two-Wheeler,Minor,0
2773,43,Meur More,23.423,85.34,2025-03-29,09:41:00,Saturday,Clear,Chowk/Intersection,High,Bus,Minor,0
2781,43,Meur More,23.423,85.34,2021-05-28,15:09:00,Friday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0
2799,43,Meur More,23.423,85.34,2024-03-08,17:25:00,Friday,Stormy,Highway,Low,Two-Wheeler,Minor,1
2891,43,Meur More,23.423,85.34,2021-06-25,17:22:00,Friday,Rainy,Residential Road,High,Car,Minor,0
2952,43,Meur More,23.423,85.34,2021-03-27,08:33:00,Saturday,Clear,Highway,Low,Two-Wheeler,Minor,0
2967,43,Meur More,23.423,85.34,2024-12-16,08:01:00,Monday,Rainy,Residential Road,Medium,Bus,Serious,2
2971,43,Meur More,23.423,85.34,2022-01-29,11:26:00,Saturday,Foggy,Main Road,High,Two-Wheeler,Serious,2
2994,43,Meur More,23.423,85.34,2021-09-10,09:38:00,Friday,Clear,Main Road,High,Two-Wheeler,Minor,1
3069,43,Meur More,23.423,85.34,2021-11-08,08:41:00,Monday,Rainy,Highway,High,Two-Wheeler,Fatal,1
3092,43,Meur More,23.423,85.34,2023-03-31,17:56:00,Friday,Clear,Main Road,Medium,Car,Serious,2
