accident_id,location_id,location_name,latitude,longitude,accident_date,accident_time,day_of_week,weather_condition,road_type,traffic_density,vehicle_type,accident_severity,num_casualties,hour,is_weekend,time_of_day,is_rush_hour,month,year,is_adverse_weather
5524,40,Jagannathpur,23.34,85.308,2021-02-23,08:22:00,Tuesday,Clear,Main Road,Medium,Two-Wheeler,Minor,0,8,False,Morning,True,2,2021,False
5607,40,Jagannathpur,23.34,85.308,2021-07-26,09:56:00,Monday,Foggy,Chowk/Intersection,High,Two-Wheeler,Serious,3,9,False,Morning,True,7,2021,True
5658,40,Jagannathpur,23.34,85.308,2021-05-06,20:34:00,Thursday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,0,20,False,Evening,True,5,2021,True
5674,40,Jagannathpur,23.34,85.308,2021-09-05,10:10:00,Sunday,Clear,Main Road,Medium,Car,Minor,0,10,True,Morning,True,9,2021,False
5692,40,Jagannathpur,23.34,85.308,2023-07-25,08:49:00,Tuesday,Stormy,Highway,High,Auto-Rickshaw,Fatal,1,8,False,Morning,True,7,2023,True
5712,40,Jagannathpur,23.34,85.308,2024-07-23,11:46:00,Tuesday,Rainy,Chowk/Intersection,High,Auto-Rickshaw,Serious,1,11,False,Morning,False,7,2024,True
5752,40,Jagannathpur,23.34,85.308,2021-12-16,10:01:00,Thursday,Rainy,Chowk/Intersection,High,Two-Wheeler,Minor,1,10,False,Morning,True,12,2021,True
5762,40,Jagannathpur,23.34,85.308,2022-02-10,09:37:00,Thursday,Clear,Chowk/Intersection,Medium,Car,Minor,0,9,False,Morning,True,2,2022,False
5767,40,Jagannathpur,23.34,85.308,2024-10-27,09:37:00,Sunday,Clear,Residential Road,High,Bus,Minor,1,9,True,Morning,True,10,2024,False
5806,40,Jagannathpur,23.34,85.308,2022-07-02,11:33:00,Saturday,Foggy,Chowk/Intersection,Medium,Two-Wheeler,Minor,0,11,True,Morning,False,7,2022,True
5809,40,Jagannathpur,23.34,85.308,2024-12-23,07:55:00,Monday,Rainy,Highway,Medium,Auto-Rickshaw,Minor,1,7,False,Morning,False,12,2024,True
5896,40,Jagannathpur,23.34,85.308,2023-05-04,11:21:00,Thursday,Clear,Chowk/Intersection,High,Car,Serious,2,11,False,Morning,False,5,2023,False
5939,40,Jagannathpur,23.34,85.308,2021-11-25,11:19:00,Thursday,Clear,Highway,High,Car,Minor,0,11,False,Morning,False,11,2021,False
5974,40,Jagannathpur,23.34,85.308,2025-04-16,18:28:00,Wednesday,Rainy,Highway,High,Two-Wheeler,Minor,0,18,False,Evening,True,4,2025,True
6032,40,Jagannathpur,23.34,85.308,2023-11-23,09:11:00,Thursday,Clear,Main Road,Medium,Two-Wheeler,Fatal,1,9,False,Morning,True,11,2023,False
6048,40,Jagannathpur,23.34,85.308,2021-11-06,10:22:00,Saturday,Clear,Main Road,Low,Car,Minor,0,10,True,Morning,True,11,2021,False
6080,40,Jagannathpur,23.34,85.308,2022-06-28,07:29:00,Tuesday,Clear,Residential Road,High,Car,Serious,2,7,False,Morning,False,6,2022,False
6099,40,Jagannathpur,23.34,85.308,2022-04-12,20:40:00,Tuesday,Clear,Chowk/Intersection,High,Car,Minor,1,20,False,Evening,True,4,2022,False
6237,40,Jagannathpur,23.34,85.308,2025-07-08,18:15:00,Tuesday,Clear,Highway,Low,Car,Serious,2,18,False,Evening,True,7,2025,False
6256,40,Jagannathpur,23.34,85.308,2023-09-20,10:03:00,Wednesday,Clear,Highway,High,Bus,Minor,0,10,False,Morning,True,9,2023,False
6360,40,Jagannathpur,23.34,85.308,2024-04-30,10:21:00,Tuesday,Clear,Chowk/Intersection,Low,Bus,Minor,0,10,False,Morning,True,4,2024,False
6376,40,Jagannathpur,23.34,85.308,2023-10-21,10:01:00,Saturday,Foggy,Chowk/Intersection,High,Two-Wheeler,Minor,1,10,True,Morning,True,10,2023,True
6399,40,Jagannathpur,23.34,85.308,2024-05-04,08:16:00,Saturday,Stormy,Residential Road,Medium,Auto-Rickshaw,Serious,1,8,True,Morning,True,5,2024,True
6430,40,Jagannathpur,23.34,85.308,2024-09-06,11:15:00,Friday,Clear,Main Road,Medium,Two-Wheeler,Minor,0,11,False,Morning,False,9,2024,False
6433,40,Jagannathpur,23.34,85.308,2022-08-13,10:44:00,Saturday,Rainy,Chowk/Intersection,High,Two-Wheeler,Minor,0,10,True,Morning,True,8,2022,True
6484,40,Jagannathpur,23.34,85.308,2025-03-04,08:27:00,Tuesday,Rainy,Highway,Medium,Car,Minor,0,8,False,Morning,True,3,2025,True
6579,40,Jagannathpur,23.34,85.308,2022-09-09,08:15:00,Friday,Stormy,Residential Road,Low,Car,Serious,1,8,False,Morning,True,9,2022,True
6610,40,Jagannathpur,23.34,85.308,2024-08-29,07:16:00,Thursday,Clear,Highway,High,Car,Minor,1,7,False,Morning,False,8,2024,False
6620,40,Jagannathpur,23.34,85.308,2024-11-26,09:21:00,Tuesday,Foggy,Main Road,Low,Auto-Rickshaw,Minor,1,9,False,Morning,True,11,2024,True
6674,40,Jagannathpur,23.34,85.308,2025-01-22,08:39:00,Wednesday,Clear,Main Road,High,Car,Serious,2,8,False,Morning,True,1,2025,False
6698,40,Jagannathpur,23.34,85.308,2025-12-19,18:12:00,Friday,Clear,Main Road,Low,Bus,Serious,3,18,False,Evening,True,12,2025,False
6801,40,Jagannathpur,23.34,85.308,2023-07-20,16:17:00,Thursday,Clear,Main Road,High,Two-Wheeler,Minor,0,16,False,Afternoon,False,7,2023,False
6843,40,Jagannathpur,23.34,85.308,2021-06-30,19:51:00,Wednesday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0,19,False,Evening,True,6,2021,False
6847,40,Jagannathpur,23.34,85.308,2023-12-15,17:12:00,Friday,Clear,Highway,Medium,Car,Minor,1,17,False,Evening,True,12,2023,False
6926,40,Jagannathpur,23.34,85.308,2023-12-10,08:38:00,Sunday,Rainy,Main Road,Low,Car,Serious,3,8,True,Morning,True,12,2023,True
6950,40,Jagannathpur,23.34,85.308,2025-02-05,17:41:00,Wednesday,Clear,Highway,High,Two-Wheeler,Serious,3,17,False,Evening,True,2,2025,False
6989,40,Jagannathpur,23.34,85.308,2022-10-18,19:22:00,Tuesday,Rainy,Main Road,Low,Two-Wheeler,Serious,1,19,False,Evening,True,10,2022,True
7010,40,Jagannathpur,23.34,85.308,2024-12-10,20:49:00,Tuesday,Clear,Main Road,High,Two-Wheeler,Minor,1,20,False,Evening,True,12,2024,False
7053,40,Jagannathpur,23.34,85.308,2023-11-02,20:10:00,Thursday,Clear,Main Road,Low,Auto-Rickshaw,Serious,2,20,False,Evening,True,11,2023,False
7054,40,Jagannathpur,23.34,85.308,2021-10-20,16:23:00,Wednesday,Clear,Residential Road,Medium,Two-Wheeler,Serious,1,16,False,Afternoon,False,10,2021,False
7064,40,Jagannathpur,23.34,85.308,2023-04-24,19:32:00,Monday,Clear,Main Road,Medium,Two-Wheeler,Minor,1,19,False,Evening,True,4,2023,False
7083,40,Jagannathpur,23.34,85.308,2021-09-08,20:36:00,Wednesday,Clear,Main Road,High,Two-Wheeler,Serious,1,20,False,Evening,True,9,2021,False
7101,40,Jagannathpur,23.34,85.308,2022-10-14,18:16:00,Friday,Rainy,Main Road,High,Auto-Rickshaw,Minor,1,18,False,Evening,True,10,2022,True
7109,40,Jagannathpur,23.34,85.308,2021-12-29,19:00:00,Wednesday,Rainy,Main Road,Medium,Two-Wheeler,Serious,2,19,False,Evening,True,12,2021,True
7155,40,Jagannathpur,23.34,85.308,2022-11-12,09:36:00,Saturday,Clear,Residential Road,Medium,Car,Minor,0,9,True,Morning,True,11,2022,False
7218,40,Jagannathpur,23.34,85.308,2021-10-24,09:41:00,Sunday,Rainy,Highway,Medium,Auto-Rickshaw,Minor,0,9,True,Morning,True,10,2021,True
7221,40,Jagannathpur,23.34,85.308,2024-12-03,06:07:00,Tuesday,Clear,Main Road,Medium,Car,Serious,1,6,False,Morning,False,12,2024,False
7298,40,Jagannathpur,23.34,85.308,2024-02-05,16:45:00,Monday,Clear,Residential Road,Medium,Car,Minor,1,16,False,Afternoon,False,2,2024,False
7359,40,Jagannathpur,23.34,85.308,2024-06-10,10:34:00,Monday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,1,10,False,Morning,True,6,2024,True
7386,40,Jagannathpur,23.34,85.308,2024-08-30,09:38:00,Friday,Clear,Highway,Medium,Truck,Minor,0,9,False,Morning,True,8,2024,False
7443,40,Jagannathpur,23.34,85.308,2021-09-28,17:14:00,Tuesday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0,17,False,Evening,True,9,2021,False
7464,40,Jagannathpur,23.34,85.308,2023-12-11,19:49:00,Monday,Clear,Highway,Medium,Bus,Minor,0,19,False,Evening,True,12,2023,False
7487,40,Jagannathpur,23.34,85.308,2022-02-22,09:29:00,Tuesday,Clear,Chowk/Intersection,Medium,Car,Minor,0,9,False,Morning,True,2,2022,False
7514,40,Jagannathpur,23.34,85.308,2021-02-13,17:17:00,Saturday,Clear,Highway,High,Two-Wheeler,Minor,0,17,True,Evening,True,2,2021,False
7619,40,Jagannathpur,23.34,85.308,2021-09-11,09:34:00,Saturday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,0,9,True,Morning,True,9,2021,True
7663,40,Jagannathpur,23.34,85.308,2021-12-25,11:23:00,Saturday,Rainy,Chowk/Intersection,High,Auto-Rickshaw,Serious,1,11,True,Morning,False,12,2021,True
7668,40,Jagannathpur,23.34,85.308,2023-08-27,18:17:00,Sunday,Rainy,Chowk/Intersection,Medium,Two-Wheeler,Minor,1,18,True,Evening,True,8,2023,True
7677,40,Jagannathpur,23.34,85.308,2023-01-11,19:35:00,Wednesday,Rainy,Residential Road,High,Car,Serious,2,19,False,Evening,True,1,2023,True
7746,40,Jagannathpur,23.34,85.308,2022-01-11,19:22:00,Tuesday,Rainy,Residential Road,Medium,Two-Wheeler,Serious,3,19,False,Evening,True,1,2022,True
7763,40,Jagannathpur,23.34,85.308,2024-02-22,12:19:00,Thursday,Foggy,Highway,Low,Car,Minor,0,12,False,Afternoon,False,2,2024,True
7807,40,Jagannathpur,23.34,85.308,2024-07-18,18:54:00,Thursday,Clear,Chowk/Intersection,Medium,Car,Serious,2,18,False,Evening,True,7,2024,False
7821,40,Jagannathpur,23.34,85.308,2023-04-15,18:01:00,Saturday,Clear,Highway,High,Two-Wheeler,Minor,1,18,True,Evening,True,4,2023,False
7958,40,Jagannathpur,23.34,85.308,2021-04-15,06:27:00,Thursday,Clear,Highway,Low,Bus,Minor,0,6,False,Morning,False,4,2021,False
54,41,Anandpuri,23.387,85.305,2021-04-02,11:12:00,Friday,Foggy,Chowk/Intersection,Low,Two-Wheeler,Minor,1,11,False,Morning,False,4,2021,True
77,41,Anandpuri,23.387,85.305,2022-04-06,05:23:00,Wednesday,Clear,Highway,High,Two-Wheeler,Serious,1,5,False,Morning,False,4,2022,False
115,41,Anandpuri,23.387,85.305,2021-10-31,18:17:00,Sunday,Clear,Residential Road,High,Car,Minor,1,18,True,Evening,True,10,2021,False
128,41,Anandpuri,23.387,85.305,2021-06-21,09:40:00,Monday,Rainy,Main Road,Low,Auto-Rickshaw,Fatal,1,9,False,Morning,True,6,2021,True
164,41,Anandpuri,23.387,85.305,2021-07-19,09:57:00,Monday,Clear,Highway,High,Two-Wheeler,Minor,0,9,False,Morning,True,7,2021,False
171,41,Anandpuri,23.387,85.305,2025-04-19,16:35:00,Saturday,Rainy,Residential Road,High,Car,Minor,1,16,True,Afternoon,False,4,2025,True
194,41,Anandpuri,23.387,85.305,2024-01-24,18:38:00,Wednesday,Clear,Main Road,High,Truck,Minor,0,18,False,Evening,True,1,2024,False
202,41,Anandpuri,23.387,85.305,2025-10-11,08:14:00,Saturday,Clear,Highway,Low,Bus,Minor,1,8,True,Morning,True,10,2025,False
244,41,Anandpuri,23.387,85.305,2023-01-26,17:34:00,Thursday,Foggy,Residential Road,High,Two-Wheeler,Serious,1,17,False,Evening,True,1,2023,True
260,41,Anandpuri,23.387,85.305,2023-06-07,06:03:00,Wednesday,Stormy,Main Road,Low,Two-Wheeler,Serious,1,6,False,Morning,False,6,2023,True
286,41,Anandpuri,23.387,85.305,2024-02-29,10:56:00,Thursday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0,10,False,Morning,True,2,2024,False
301,41,Anandpuri,23.387,85.305,2024-06-17,09:09:00,Monday,Clear,Main Road,High,Car,Minor,0,9,False,Morning,True,6,2024,False
320,41,Anandpuri,23.387,85.305,2025-11-06,08:11:00,Thursday,Stormy,Highway,High,Car,Fatal,1,8,False,Morning,True,11,2025,True
328,41,Anandpuri,23.387,85.305,2021-10-13,11:52:00,Wednesday,Foggy,Highway,High,Bus,Serious,1,11,False,Morning,False,10,2021,True
370,41,Anandpuri,23.387,85.305,2021-06-08,14:14:00,Tuesday,Stormy,Main Road,Medium,Auto-Rickshaw,Serious,3,14,False,Afternoon,False,6,2021,True
476,41,Anandpuri,23.387,85.305,2023-06-08,08:51:00,Thursday,Clear,Highway,Medium,Truck,Minor,0,8,False,Morning,True,6,2023,False
694,41,Anandpuri,23.387,85.305,2021-02-11,18:03:00,Thursday,Clear,Residential Road,Medium,Two-Wheeler,Fatal,2,18,False,Evening,True,2,2021,False
698,41,Anandpuri,23.387,85.305,2024-12-17,18:49:00,Tuesday,Clear,Chowk/Intersection,High,Two-Wheeler,Serious,1,18,False,Evening,True,12,2024,False
702,41,Anandpuri,23.387,85.305,2023-03-08,18:07:00,Wednesday,Clear,Highway,Low,Two-Wheeler,Minor,1,18,False,Evening,True,3,2023,False
733,41,Anandpuri,23.387,85.305,2022-04-24,10:00:00,Sunday,Rainy,Main Road,High,Two-Wheeler,Serious,1,10,True,Morning,True,4,2022,True
766,41,Anandpuri,23.387,85.305,2021-03-15,17:17:00,Monday,Clear,Highway,High,Bus,Fatal,3,17,False,Evening,True,3,2021,False
778,41,Anandpuri,23.387,85.305,2021-09-11,18:04:00,Saturday,Rainy,Chowk/Intersection,High,Two-Wheeler,Minor,0,18,True,Evening,True,9,2021,True
791,41,Anandpuri,23.387,85.305,2022-09-14,18:54:00,Wednesday,Clear,Main Road,Medium,Auto-Rickshaw,Minor,0,18,False,Evening,True,9,2022,False
798,41,Anandpuri,23.387,85.305,2023-09-03,19:35:00,Sunday,Rainy,Chowk/Intersection,High,Bus,Serious,1,19,True,Evening,True,9,2023,True
855,41,Anandpuri,23.387,85.305,2025-08-06,08:36:00,Wednesday,Clear,Main Road,High,Two-Wheeler,Fatal,2,8,False,Morning,True,8,2025,False
864,41,Anandpuri,23.387,85.305,2024-06-24,18:43:00,Monday,Clear,Main Road,Low,Car,Minor,0,18,False,Evening,True,6,2024,False
878,41,Anandpuri,23.387,85.305,2022-05-14,19:56:00,Saturday,Clear,Chowk/Intersection,Low,Two-Wheeler,Fatal,1,19,True,Evening,True,5,2022,False
912,41,Anandpuri,23.387,85.305,2025-02-25,17:17:00,Tuesday,Clear,Highway,Low,Two-Wheeler,Minor,0,17,False,Evening,True,2,2025,False
924,41,Anandpuri,23.387,85.305,2022-02-05,19:24:00,Saturday,Rainy,Main Road,Low,Bus,Serious,2,19,True,Evening,True,2,2022,True
938,41,Anandpuri,23.387,85.305,2023-10-28,20:08:00,Saturday,Clear,Highway,Medium,Two-Wheeler,Fatal,3,20,True,Evening,True,10,2023,False
970,41,Anandpuri,23.387,85.305,2022-08-20,16:23:00,Saturday,Foggy,Highway,High,Car,Serious,2,16,True,Afternoon,False,8,2022,True
974,41,Anandpuri,23.387,85.305,2021-10-11,06:38:00,Monday,Clear,Residential Road,High,Car,Serious,1,6,False,Morning,False,10,2021,False
1061,41,Anandpuri,23.387,85.305,2025-04-08,08:30:00,Tuesday,Clear,Highway,High,Car,Minor,0,8,False,Morning,True,4,2025,False
1091,41,Anandpuri,23.387,85.305,2025-12-20,10:22:00,Saturday,Clear,Main Road,High,Two-Wheeler,Minor,0,10,True,Morning,True,12,2025,False
1127,41,Anandpuri,23.387,85.305,2022-06-07,18:44:00,Tuesday,Rainy,Highway,Low,Car,Minor,0,18,False,Evening,True,6,2022,True
1187,41,Anandpuri,23.387,85.305,2023-07-18,11:03:00,Tuesday,Foggy,Main Road,Low,Two-Wheeler,Serious,1,11,False,Morning,False,7,2023,True
1199,41,Anandpuri,23.387,85.305,2024-09-03,08:22:00,Tuesday,Clear,Residential Road,Medium,Two-Wheeler,Minor,0,8,False,Morning,True,9,2024,False
1213,41,Anandpuri,23.387,85.305,2023-09-17,07:21:00,Sunday,Stormy,Main Road,Low,Truck,Serious,1,7,True,Morning,False,9,2023,True
1230,41,Anandpuri,23.387,85.305,2023-06-25,09:55:00,Sunday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Minor,0,9,True,Morning,True,6,2023,False
1287,41,Anandpuri,23.387,85.305,2021-02-04,16:14:00,Thursday,Clear,Residential Road,Medium,Two-Wheeler,Minor,1,16,False,Afternoon,False,2,2021,False
1367,41,Anandpuri,23.387,85.305,2023-11-21,19:20:00,Tuesday,Clear,Main Road,Medium,Two-Wheeler,Minor,0,19,False,Evening,True,11,2023,False
1381,41,Anandpuri,23.387,85.305,2025-04-07,17:34:00,Monday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Serious,1,17,False,Evening,True,4,2025,False
1407,41,Anandpuri,23.387,85.305,2025-04-15,20:03:00,Tuesday,Stormy,Chowk/Intersection,Medium,Auto-Rickshaw,Serious,1,20,False,Evening,True,4,2025,True
1454,41,Anandpuri,23.387,85.305,2021-03-09,07:51:00,Tuesday,Clear,Main Road,Low,Truck,Fatal,1,7,False,Morning,False,3,2021,False
1474,41,Anandpuri,23.387,85.305,2021-02-18,09:39:00,Thursday,Clear,Main Road,High,Truck,Minor,0,9,False,Morning,True,2,2021,False
1532,41,Anandpuri,23.387,85.305,2022-04-24,16:59:00,Sunday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,1,16,True,Afternoon,False,4,2022,False
1549,41,Anandpuri,23.387,85.305,2023-03-03,17:38:00,Friday,Clear,Highway,High,Two-Wheeler,Serious,3,17,False,Evening,True,3,2023,False
1582,41,Anandpuri,23.387,85.305,2025-08-14,18:14:00,Thursday,Clear,Residential Road,Medium,Truck,Minor,1,18,False,Evening,True,8,2025,False
1745,41,Anandpuri,23.387,85.305,2021-11-28,09:41:00,Sunday,Clear,Highway,Medium,Two-Wheeler,Serious,3,9,True,Morning,True,11,2021,False
1756,41,Anandpuri,23.387,85.305,2021-01-07,19:25:00,Thursday,Clear,Chowk/Intersection,Low,Bus,Serious,1,19,False,Evening,True,1,2021,False
1775,41,Anandpuri,23.387,85.305,2022-09-28,10:52:00,Wednesday,Clear,Main Road,Medium,Bus,Minor,0,10,False,Morning,True,9,2022,False
1794,41,Anandpuri,23.387,85.305,2023-02-05,07:53:00,Sunday,Rainy,Highway,Medium,Two-Wheeler,Minor,1,7,True,Morning,False,2,2023,True
1810,41,Anandpuri,23.387,85.305,2025-08-01,17:26:00,Friday,Foggy,Chowk/Intersection,Medium,Car,Serious,2,17,False,Evening,True,8,2025,True
1812,41,Anandpuri,23.387,85.305,2025-08-24,08:23:00,Sunday,Clear,Residential Road,High,Car,Minor,1,8,True,Morning,True,8,2025,False
1819,41,Anandpuri,23.387,85.305,2022-12-20,08:45:00,Tuesday,Rainy,Chowk/Intersection,Medium,Auto-Rickshaw,Minor,0,8,False,Morning,True,12,2022,True
1824,41,Anandpuri,23.387,85.305,2025-03-11,09:32:00,Tuesday,Clear,Chowk/Intersection,Medium,Auto-Rickshaw,Serious,2,9,False,Morning,True,3,2025,False
1825,41,Anandpuri,23.387,85.305,2023-07-10,09:16:00,Monday,Rainy,Chowk/Intersection,Medium,Car,Minor,1,9,False,Morning,True,7,2023,True
1829,41,Anandpuri,23.387,85.305,2025-01-23,18:28:00,Thursday,Clear,Main Road,High,Two-Wheeler,Serious,1,18,False,Evening,True,1,2025,False
1833,41,Anandpuri,23.387,85.305,2023-08-12,10:46:00,Saturday,Clear,Highway,High,Truck,Minor,1,10,True,Morning,True,8,2023,False
1835,41,Anandpuri,23.387,85.305,2022-09-04,16:11:00,Sunday,Clear,Chowk/Intersection,High,Car,Serious,2,16,True,Afternoon,False,9,2022,False
1887,41,Anandpuri,23.387,85.305,2023-07-20,07:18:00,Thursday,Clear,Chowk/Intersection,High,Car,Serious,2,7,False,Morning,False,7,2023,False
1937,41,Anandpuri,23.387,85.305,2022-12-23,19:16:00,Friday,Clear,Main Road,Medium,Two-Wheeler,Fatal,3,19,False,Evening,True,12,2022,False
1939,41,Anandpuri,23.387,85.305,2023-01-17,21:56:00,Tuesday,Clear,Residential Road,Low,Two-Wheeler,Serious,2,21,False,Night,False,1,2023,False
1950,41,Anandpuri,23.387,85.305,2024-02-05,06:47:00,Monday,Foggy,Highway,Low,Auto-Rickshaw,Fatal,1,6,False,Morning,False,2,2024,True
2008,41,Anandpuri,23.387,85.305,2025-05-06,16:41:00,Tuesday,Clear,Chowk/Intersection,Medium,Car,Serious,2,16,False,Afternoon,False,5,2025,False
2026,41,Anandpuri,23.387,85.305,2023-11-07,09:30:00,Tuesday,Clear,Chowk/Intersection,Low,Two-Wheeler,Minor,0,9,False,Morning,True,11,2023,False
2034,41,Anandpuri,23.387,85.305,2022-12-03,18:03:00,Saturday,Clear,Residential Road,Low,Two-Wheeler,Serious,2,18,True,Evening,True,12,2022,False
2060,41,Anandpuri,23.387,85.305,2023-03-23,17:05:00,Thursday,Clear,Main Road,High,Bus,Fatal,1,17,False,Evening,True,3,2023,False
2073,41,Anandpuri,23.387,85.305,2025-07-24,12:32:00,Thursday,Foggy,Highway,Medium,Car,Fatal,4,12,False,Afternoon,False,7,2025,True
2080,41,Anandpuri,23.387,85.305,2024-03-06,15:59:00,Wednesday,Clear,Chowk/Intersection,Low,Auto-Rickshaw,Minor,1,15,False,Afternoon,False,3,2024,False
2100,41,Anandpuri,23.387,85.305,2023-05-17,17:43:00,Wednesday,Clear,Chowk/Intersection,High,Bus,Minor,1,17,False,Evening,True,5,2023,False
2131,41,Anandpuri,23.387,85.305,2024-10-06,07:10:00,Sunday,Rainy,Highway,High,Two-Wheeler,Serious,1,7,True,Morning,False,10,2024,True
2170,41,Anandpuri,23.387,85.305,2023-08-22,14:30:00,Tuesday,Clear,Main Road,High,Two-Wheeler,Minor,1,14,False,Afternoon,False,8,2023,False
2174,41,Anandpuri,23.387,85.305,2023-03-05,19:08:00,Sunday,Clear,Residential Road,Medium,Auto-Rickshaw,Fatal,1,19,True,Evening,True,3,2023,False
2241,41,Anandpuri,23.387,85.305,2024-11-30,23:36:00,Saturday,Clear,Main Road,Medium,Truck,Minor,1,23,True,Night,False,11,2024,False
2311,41,Anandpuri,23.387,85.305,2025-04-03,10:42:00,Thursday,Clear,Chowk/Intersection,Medium,Car,Minor,1,10,False,Morning,True,4,2025,False
2493,41,Anandpuri,23.387,85.305,2025-07-27,06:22:00,Sunday,Clear,Chowk/Intersection,Medium,Two-Wheeler,Serious,2,6,True,Morning,False,7,2025,False
2513,41,Anandpuri,23.387,85.305,2025-01-14,19:18:00,Tuesday,Clear,Main Road,Medium,Two-Wheeler,Minor,0,19,False,Evening,True,1,2025,False
2551,41,Anandpuri,23.387,85.305,2024-10-20,20:40:00,Sunday,Clear,Main Road,High,Two-Wheeler,Serious,1,20,True,Evening,True,10,2024,False
2556,41,Anandpuri,23.387,85.305,2025-09-12,11:04:00,Friday,Clear,Highway,Medium,Two-Wheeler,Serious,3,11,False,Morning,False,9,2025,False
2629,41,Anandpuri,23.387,85.305,2023-08-09,19:49:00,Wednesday,Rainy,Highway,Low,Two-Wheeler,Serious,1,19,False,Evening,True,8,2023,True
2712,41,Anandpuri,23.387,85.305,2023-08-21,15:33:00,Monday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,1,15,False,Afternoon,False,8,2023,False
2715,41,Anandpuri,23.387,85.305,2025-11-12,09:38:00,Wednesday,Clear,Residential Road,High,Two-Wheeler,Serious,2,9,False,Morning,True,11,2025,False
2768,41,Anandpuri,23.387,85.305,2023-09-20,09:02:00,Wednesday,Rainy,Chowk/Intersection,High,Bus,Minor,1,9,False,Morning,True,9,2023,True
2842,41,Anandpuri,23.387,85.305,2025-04-06,11:40:00,Sunday,Rainy,Main Road,Low,Two-Wheeler,Serious,1,11,True,Morning,False,4,2025,True
2878,41,Anandpuri,23.387,85.305,2022-02-28,08:32:00,Monday,Clear,Highway,Low,Auto-Rickshaw,Fatal,1,8,False,Morning,True,2,2022,False
2896,41,Anandpuri,23.387,85.305,2024-02-27,18:06:00,Tuesday,Clear,Main Road,Medium,Two-Wheeler,Serious,1,18,False,Evening,True,2,2024,False
2909,41,Anandpuri,23.387,85.305,2025-02-06,18:19:00,Thursday,Clear,Chowk/Intersection,High,Two-Wheeler,Minor,0,18,False,Evening,True,2,2025,False
2926,41,Anandpuri,23.387,85.305,2023-04-15,11:03:00,Saturday,Clear,Main Road,Medium,Two-Wheeler,Minor,0,11,True,Morning,False,4,2023,False
2930,41,Anandpuri,23.387,85.305,2024-12-29,19:36:00,Sunday,Rainy,Main Road,High,Truck,Minor,1,19,True,Evening,True,12,2024,True
2935,41,Anandpuri,23.387,85.305,2022-06-26,20:51:00,Sunday,Foggy,Chowk/Intersection,High,Car,Minor,0,20,True,Evening,True,6,2022,True
2954,41,Anandpuri,23.387,85.305,2025-09-27,09:21:00,Saturday,Clear,Highway,Medium,Two-Wheeler,Minor,1,9,True,Morning,True,9,2025,False
2970,41,Anandpuri,23.387,85.305,2025-11-02,19:06:00,Sunday,Clear,Main Road,High,Car,Minor,1,19,True,Evening,True,11,2025,False
2974,41,Anandpuri,23.387,85.305,2023-02-28,16:07:00,Tuesday,Clear,Highway,High,Car,Fatal,2,16,False,Afternoon,False,2,2023,False
3102,41,Anandpuri,23.387,85.305,2024-10-10,09:54:00,Thursday,Clear,Chowk/Intersection,Low,Truck,Serious,1,9,False,Morning,True,10,2024,False
3103,41,Anandpuri,23.387,85.305,2025-08-03,07:20:00,Sunday,Clear,Chowk/Intersection,Medium,Car,Serious,2,7,True,Morning,False,8,2025,False
